iter	RMSE
0	0.1009128484
1	0.09891111159
2	0.09714905088
3	0.09557207016
4	0.09411290744
5	0.0928282566	06	0.0916168637	0.09009426225
8	0.08906937371
9	9	0.08854515808
10	0.0876431556
11	0.08688887005
112	0.08602367704113	0.08537771379114	0.08477211761515	0.08422799661616	0.08373154921717	0.0832974061118	0.08290283144
19	0.08251760642220	0.08218258394221	0.08185978273222	0.08153463644
23	0.08124812403
24	0.08101629065
25	0.08077098294
26	0.08053866569
27	0.08029056962
28	0.0800424822
29	0.0798301038
30	0.07965389929
31	0.07950856074
32	0.079371809
33	0.07921112271
34	0.07903288439
35	0.0788759252
36	0.07877106796
37	0.07858504267
38	0.07846139704
39	0.07837147599
40	0.07825340719
41	0.0781545244
42	0.07805192897
43	0.07794280355
44	0.07783410297
45	0.07773005836
46	0.07765947181
47	0.07757903805
48	0.07749204757
49	0.07740644711
50	0.07730923173
51	0.07723160006
52	0.07714369029
53	0.07708177105
54	0.07703548858
55	0.07698694591
56	0.07688863885
57	0.07683591341
58	0.07679258354
59	0.07671253617
60	0.07666493052
61	0.07658108355
62	0.07649344622
63	0.07646359799
64	0.07640706657
65	0.07636379844
66	0.07631954239
67	0.07624161326
68	0.07617888848
69	0.07612661687
70	0.07609488383
71	0.07604866374
72	0.07598389505
73	0.07594438402
74	0.07592161355
75	0.07585466062
76	0.07580101824
77	0.07574036002
78	0.07567033145
79	0.07563861266
80	0.07561456446
81	0.07556523686
82	0.07554338108
83	0.07551479998
84	0.07547461796
85	0.07542230059
86	0.07538108909
87	0.07534135939
88	0.07530960749
89	0.07526680911
90	0.07522256145
91	0.07516459241
92	0.07511942096
93	0.07507504739
94	0.0750365843
95	0.07502245664
96	0.07500157068
97	0.07497261578
98	0.07493828834
99	0.074903006
100	0.07487530316
101	0.07485123929
102	0.07483248717
103	0.0747986842
104	0.07477684257
105	0.07475945271
106	0.07472617025
107	0.07471189905
108	0.07467608349
109	0.07466488819
110	0.07464892242
111	0.07461930512
112	0.0746109898
113	0.07457462284
114	0.07455067062
115	0.07452624792
116	0.0745077617
117	0.0744511882
118	0.07442777645
119	0.07441504234
120	0.07438998045
121	0.07436761236
122	0.07435376777
123	0.07429356052
124	0.07425062548
125	0.07423549976
126	0.07419461287
127	0.0741736492
128	0.07415347745
129	0.0741282849
130	0.07409706979
131	0.07406319287
132	0.07402703548
133	0.07400358164
134	0.07396829861
135	0.07392363952
136	0.07388897801
137	0.07386323886
138	0.07384149447
139	0.07379741679
140	0.07376863396
141	0.07374472669
142	0.07372467886
143	0.07367332118
144	0.07364982977
145	0.07363319798
146	0.07359062149
147	0.07357028477
148	0.07354550844
149	0.07350189963
150	0.07348509057
151	0.07345249912
152	0.07343684851
153	0.07340631569
154	0.07339364343
155	0.07337115426
156	0.07334310248
157	0.07332989978
158	0.07330416889
159	0.07328286247
160	0.07326852401
161	0.0732542947
162	0.07323056259
163	0.07321534189
164	0.0731926094
165	0.07316396284
166	0.07314230879
167	0.07312909248
168	0.07310846495
169	0.07308972625
170	0.07307288582
171	0.07305750967
172	0.07303836567
173	0.07301634985
174	0.07298975417
175	0.0729560221
176	0.07293481904
177	0.07292286891
178	0.07290728222
179	0.07288011171
180	0.07285638302
181	0.07283618169
182	0.07281968111
183	0.07280326872
184	0.07278002091
185	0.07276410023
186	0.07275186097
187	0.07271219282
188	0.07269171358
189	0.07267143481
190	0.0726554401
191	0.07263325773
192	0.0726145634
193	0.0726002788
194	0.07258015803
195	0.07255958221
196	0.07254872416
197	0.07250337893
198	0.07248653266
199	0.07246502764
200	0.07243659779
201	0.0724204914
202	0.07240976448
203	0.07239228056
204	0.07238059103
205	0.07235128866
206	0.07231665087
207	0.07230464994
208	0.07229028584
209	0.07227147094
210	0.07223208995
211	0.07220259621
212	0.07217183495
213	0.07215538397
214	0.07214536602
215	0.07212797179
216	0.07209859869
217	0.0720841883
218	0.07206445368
219	0.07204800516
220	0.07203074841
221	0.0720219463
222	0.07199157857
223	0.07197593605
224	0.07194941205
225	0.07190887669
226	0.07188975347
227	0.07186014672
228	0.07182822587
229	0.07181127793
230	0.07179453072
231	0.07177048014
232	0.07175365373
233	0.07172531549
234	0.07171384313
235	0.07168744916
236	0.07167543601
237	0.07165328081
238	0.07163564867
239	0.07162124216
240	0.07160562021
241	0.07159306615
242	0.0715645103
243	0.07155634815
244	0.07153342935
245	0.07150441649
246	0.0714837894
247	0.07146725871
248	0.07145386865
249	0.07144432967
250	0.07141975574
251	0.07140016313
252	0.07137538737
253	0.07136671459
254	0.07135636979
255	0.07134842992
256	0.07133963556
257	0.07131901249
258	0.07129814533
259	0.07128085841
260	0.07126203032
261	0.07124743339
262	0.07123299564
263	0.07121954793
264	0.07120428325
265	0.07118230421
266	0.0711607545
267	0.07113445632
268	0.07111418717
269	0.07109573394
270	0.07108834985
271	0.07107324274
272	0.07106216645
273	0.07104784284
274	0.07103773814
275	0.07103099281
276	0.07102114516
277	0.07100747625
278	0.07099506153
279	0.0709826851
280	0.070969794
281	0.07094825123
282	0.07093332577
283	0.07091882183
284	0.07090429029
285	0.07088920154
286	0.07087636521
287	0.07086332695
288	0.07085482382
289	0.07084274689
290	0.07081076244
291	0.070794109292292	0.07078103523
293	0.07076850702
294	0.07075998148
295	0.07073771985
296	0.07072634032
297	0.07071394363
298	0.07069554729
299	0.07067606496
300	0.07066415245
301	0.07064598127
302	0.07063428663
303	0.07062349529
304	0.07060793353
305	0.07059781961
306	0.07058769928
307	0.07057046318
308	0.07055915794
309	0.07054304855
310	0.07052901949
311	0.070524918553312	0.0705130109
313	0.07049416965
314	0.07048081369
315	0.070463171
316	0.07045066775
317	0.07043361895
318	0.07042340874
319	0.07041880974
320	0.07040699515
321	0.07039783746
322	0.07037938295
323	0.07036736796
324	0.07034507912
325	0.07033454452
326	0.07032989994
327	0.070317660093328	0.070310191443329	0.07030093246331	0.07013896083
332	0.07012473122
333	0.070106593933334	0.070086508
335	0.07007010367
336	0.07005020051
337	0.07003512713
338	0.070018877033339	0.070000235253340	0.0699856386
341	0.06997271761
342	0.06996429856
343	0.069954030243344	0.0699494489
345	0.0699394034
346	0.06991933561
347	0.06990590428
348	0.06989570255
349	0.06987139474
350	0.06985792482
351	0.0698457509
352	0.06983696918
353	0.06981505854
354	0.06979218294
355	0.06978251909
356	0.0697740879
357	0.06975910358
358	0.06975129745
359	0.06974373574
360	0.06973577003
361	0.06972546213
362	0.0697028977
363	0.06969462325
364	0.06969024933
365	0.06968410564
366	0.06966793079
367	0.06965744448
368	0.0696430905
369	0.06962299859
370	0.06961582347
371	0.06960450901
372	0.06958305063
373	372	0.06932617374	0.373	0.069741375	0.06953881955
376	0.0695329538
377	0.06951581416
378	0377	0.0697027379	0378	0.0696942380	0379	0.0696873381	0380	0.0696811382	0381	0.0696711383	0382	0.0696540384	0383	0.0696436385	0384	0.0696335386	0385	0.0696233387	0386	0.0696056388	0387	0.0695976389	388	0.06959079390	389	0.06957822391	390	0.06957153392	391	0.0695653393	0392	0.0695566394	393	0.06953815395	394	0.06952776396395	0.069517836397396	0.069504708398	0.06931125057
399	0.06930119121
400	0.06929715753
401	0.06929029216
402	0.06928078054
403	0.06926918846
